filename,dut,dut_version,os_version,config,test_case_id,line_number,timestamp,run_date,status,error_msg,suite,raw_line,failure_freq_suite,failure_freq_dut,execution_duration,time_since_last_failure,recent_failure_flag,config_hash,cluster,root_cause_label,keywords
tc_conf_ptp-oc_pcg_011_20241101-174627.log,hirchmann_udp_def_mul_untag,1.1,Linux,ptp_oc_hir_udp_mul_untag_def,tc_conf_ptp-oc_pcg_011,521,2024-11-01 17:46:55.632,2024-11-01,FAIL,DUT has not configured with priority1 value as 0#,ptp-oc,17:46:55.632 # Result: FAILED  DUT has not configured with priority1 value as 0#,1115.0,46.0,26,3.159,1,88146942,6,DUT Configuration Value Error,"dut, not, as, has, configured"
tc_conf_ptp-oc_pcg_012_20241101-174703.log,hirchmann_udp_def_mul_untag,1.1,Linux,ptp_oc_hir_udp_mul_untag_def,tc_conf_ptp-oc_pcg_012,455,2024-11-01 17:47:21.965,2024-11-01,FAIL,DUT has not configured with  priority2 value  as 0,ptp-oc,17:47:21.965 # TEST CASE FAILED :DUT has not configured with  priority2 value  as 0,1115.0,46.0,55,0.0,1,88146942,6,DUT Configuration Value Error,"dut, not, as, has, configured"
tc_conf_ptp-oc_pcg_012_20241101-174703.log,hirchmann_udp_def_mul_untag,1.1,Linux,ptp_oc_hir_udp_mul_untag_def,tc_conf_ptp-oc_pcg_012,521,2024-11-01 17:47:25.125,2024-11-01,FAIL,DUT has not configured with priority2 value as 0#,ptp-oc,17:47:25.125 # Result: FAILED  DUT has not configured with priority2 value as 0#,1115.0,46.0,27,3.16,1,88146942,6,DUT Configuration Value Error,"dut, not, as, has, configured"
tc_conf_ptp-oc_pcg_014_20241101-174825.log,hirchmann_udp_def_mul_untag,1.1,Linux,ptp_oc_hir_udp_mul_untag_def,tc_conf_ptp-oc_pcg_014,596,2024-11-01 17:49:09.561,2024-11-01,FAIL,for command: ptp v2bc announce-interval 0.5,ptp-oc,17:49:09.561 CLI ERROR: Configuration failed for command: ptp v2bc announce-interval 0.5,1115.0,46.0,53,0.0,1,88146942,9,PTP Command / Domain Configuration Error,"command:, ptp, v2bc, v2tc, -1"
tc_conf_ptp-oc_pcg_014_20241101-174825.log,hirchmann_udp_def_mul_untag,1.1,Linux,ptp_oc_hir_udp_mul_untag_def,tc_conf_ptp-oc_pcg_014,679,2024-11-01 17:49:25.246,2024-11-01,FAIL,for command: ptp v2bc announce-interval 32,ptp-oc,17:49:25.246 CLI ERROR: Configuration failed for command: ptp v2bc announce-interval 32,1115.0,46.0,23,15.685,1,88146942,9,PTP Command / Domain Configuration Error,"command:, ptp, v2bc, v2tc, -1"
tc_conf_ptp-oc_pcg_015_20241101-174952.log,hirchmann_udp_def_mul_untag,1.1,Linux,ptp_oc_hir_udp_mul_untag_def,tc_conf_ptp-oc_pcg_015,641,2024-11-01 17:50:27.611,2024-11-01,FAIL,DUT transmits SYNC message with Sync Interval set as -2,ptp-oc,17:50:27.611 # TEST CASE FAILED :DUT transmits SYNC message with Sync Interval set as -2,1115.0,46.0,46,0.0,1,88146942,7,DUT Port / State Mismatch,"dut, not, does, port, message"
tc_conf_ptp-oc_pcg_015_20241101-174952.log,hirchmann_udp_def_mul_untag,1.1,Linux,ptp_oc_hir_udp_mul_untag_def,tc_conf_ptp-oc_pcg_015,713,2024-11-01 17:50:30.974,2024-11-01,FAIL,DUT transmits SYNC message with Sync Interval   #,ptp-oc,17:50:30.974 # Result: FAILED  DUT transmits SYNC message with Sync Interval   #,1115.0,46.0,57,3.363,1,88146942,7,DUT Port / State Mismatch,"dut, not, does, port, message"
tc_conf_ptp-oc_pcg_018_20241101-174735.log,hirchmann_udp_def_mul_untag,1.2,Linux,ptp_oc_hir_udp_mul_untag_def,tc_conf_ptp-oc_pcg_018,136,2024-11-01 17:47:36.274,2024-11-01,FAIL,when the expected PDU is#,ptp-oc,17:47:36.274 #                                             of Fail when the expected PDU is#,1115.0,46.0,56,0.0,1,88146942,4,PTP Transmission / PDELAY_RESP Failure,"dut, #, does, not, transmit"
tc_conf_ptp-oc_smg_017_20241101-180032.log,hirchmann_udp_def_mul_untag,1.2,Linux,ptp_oc_hir_udp_mul_untag_def,tc_conf_ptp-oc_smg_017,603,2024-11-01 18:01:12.394,2024-11-01,FAIL,DUT Port P1 in SLAVE state does not move to FAULTY state when a fault is detected.,ptp-oc,18:01:12.394 # TEST CASE FAILED :DUT Port P1 in SLAVE state does not move to FAULTY state when a fault is detected.,1115.0,46.0,28,0.0,1,88146942,7,DUT Port / State Mismatch,"dut, not, does, port, message"
tc_conf_ptp-oc_smg_017_20241101-180032.log,hirchmann_udp_def_mul_untag,1.2,Linux,ptp_oc_hir_udp_mul_untag_def,tc_conf_ptp-oc_smg_017,660,2024-11-01 18:01:15.248,2024-11-01,FAIL,DUT Port P1 in SLAVE state does not move to     #,ptp-oc,18:01:15.248 # Result: FAILED  DUT Port P1 in SLAVE state does not move to     #,1115.0,46.0,11,2.854,1,88146942,7,DUT Port / State Mismatch,"dut, not, does, port, message"
tc_conf_ptp-oc_smg_018_20241101-180123.log,hirchmann_udp_def_mul_untag,1.2,Linux,ptp_oc_hir_udp_mul_untag_def,tc_conf_ptp-oc_smg_018,613,2024-11-01 18:01:58.927,2024-11-01,FAIL,DUT Port P1 in MASTER state does not move to FAULTY state when a fault is detected.,ptp-oc,18:01:58.927 # TEST CASE FAILED :DUT Port P1 in MASTER state does not move to FAULTY state when a fault is detected.,1115.0,46.0,43,0.0,1,88146942,7,DUT Port / State Mismatch,"dut, not, does, port, message"
tc_conf_ptp-oc_smg_018_20241101-180123.log,hirchmann_udp_def_mul_untag,1.2,Linux,ptp_oc_hir_udp_mul_untag_def,tc_conf_ptp-oc_smg_018,671,2024-11-01 18:02:01.778,2024-11-01,FAIL,DUT Port P1 in MASTER state does not move to    #,ptp-oc,18:02:01.778 # Result: FAILED  DUT Port P1 in MASTER state does not move to    #,1115.0,46.0,54,2.851,1,88146942,7,DUT Port / State Mismatch,"dut, not, does, port, message"
tc_conf_ptp-oc_mfg_009_20241104-154829.log,hirschmann_ieee_untag,1.2,Linux,ptp_oc_ieee_untag_1step,tc_conf_ptp-oc_mfg_009,570,2024-11-04 15:48:55.375,2024-11-04,FAIL,DUT does not transmit SYNC message on port P1 1/5 with expected parameters,ptp-oc,15:48:55.375 # TEST CASE FAILED :DUT does not transmit SYNC message on port P1 1/5 with expected parameters,1115.0,105.0,12,0.0,1,61098139,7,DUT Port / State Mismatch,"dut, not, does, port, message"
tc_conf_ptp-oc_mfg_009_20241104-154829.log,hirschmann_ieee_untag,1.2,Linux,ptp_oc_ieee_untag_1step,tc_conf_ptp-oc_mfg_009,655,2024-11-04 15:48:57.714,2024-11-04,FAIL,DUT does not transmit SYNC message on port P1   #,ptp-oc,15:48:57.714 # Result: FAILED  DUT does not transmit SYNC message on port P1   #,1115.0,105.0,39,2.339,1,61098139,7,DUT Port / State Mismatch,"dut, not, does, port, message"
tc_conf_ptp-oc_mfg_013_20241104-131557.log,hirschmann_ieee_untag,1.3,Linux,ptp_oc_ieee_untag_hirschmann,tc_conf_ptp-oc_mfg_013,501,2024-11-04 13:16:20.490,2024-11-04,FAIL,DUT does not transmit PDELAY_RESP message on port P1 1/5 with expected parameters,ptp-oc,13:16:20.490 # TEST CASE FAILED :DUT does not transmit PDELAY_RESP message on port P1 1/5 with expected parameters,1115.0,105.0,19,0.0,1,94589777,0,Interface / Port Mismatch,"does, not, transmit, message, port"
tc_conf_ptp-oc_mfg_013_20241104-131557.log,hirschmann_ieee_untag,1.3,Linux,ptp_oc_ieee_untag_hirschmann,tc_conf_ptp-oc_mfg_013,586,2024-11-04 13:16:23.123,2024-11-04,FAIL,DUT does not transmit PDELAY_RESP message on    #,ptp-oc,13:16:23.123 # Result: FAILED  DUT does not transmit PDELAY_RESP message on    #,1115.0,105.0,54,2.633,1,94589777,4,PTP Transmission / PDELAY_RESP Failure,"dut, #, does, not, transmit"
tc_conf_ptp-oc_mfg_013_20241104-142213.log,hirschmann_ieee_tag,1.3,Linux,ptp_oc_ieee_tag_hirschmann,tc_conf_ptp-oc_mfg_013,571,2024-11-04 14:22:39.551,2024-11-04,FAIL,DUT does not transmit PDELAY_RESP message on port P1 1/5 with expected parameters,ptp-oc,14:22:39.551 # TEST CASE FAILED :DUT does not transmit PDELAY_RESP message on port P1 1/5 with expected parameters,1115.0,32.0,12,0.0,1,71219157,0,Interface / Port Mismatch,"does, not, transmit, message, port"
tc_conf_ptp-oc_mfg_013_20241104-142213.log,hirschmann_ieee_tag,1.3,Linux,ptp_oc_ieee_tag_hirschmann,tc_conf_ptp-oc_mfg_013,687,2024-11-04 14:22:43.122,2024-11-04,FAIL,DUT does not transmit PDELAY_RESP message on    #,ptp-oc,14:22:43.122 # Result: FAILED  DUT does not transmit PDELAY_RESP message on    #,1115.0,32.0,31,3.571,1,71219157,4,PTP Transmission / PDELAY_RESP Failure,"dut, #, does, not, transmit"
tc_conf_ptp-oc_mfg_013_20241104-155028.log,hirschmann_ieee_untag,1.3,Linux,ptp_oc_ieee_untag_1step,tc_conf_ptp-oc_mfg_013,757,2024-11-04 15:50:50.943,2024-11-04,FAIL,DUT does not transmit PDELAY_RESP message on port P1 1/5 with expected parameters,ptp-oc,15:50:50.943 # TEST CASE FAILED :DUT does not transmit PDELAY_RESP message on port P1 1/5 with expected parameters,1115.0,105.0,31,9267.82,1,61098139,0,Interface / Port Mismatch,"does, not, transmit, message, port"
tc_conf_ptp-oc_mfg_013_20241104-155028.log,hirschmann_ieee_untag,1.3,Linux,ptp_oc_ieee_untag_1step,tc_conf_ptp-oc_mfg_013,845,2024-11-04 15:50:53.285,2024-11-04,FAIL,DUT does not transmit PDELAY_RESP message on    #,ptp-oc,15:50:53.285 # Result: FAILED  DUT does not transmit PDELAY_RESP message on    #,1115.0,105.0,33,2.342,1,61098139,4,PTP Transmission / PDELAY_RESP Failure,"dut, #, does, not, transmit"
tc_conf_ptp-oc_mfg_014_20241104-131631.log,hirschmann_ieee_untag,1.2,Linux,ptp_oc_ieee_untag_hirschmann,tc_conf_ptp-oc_mfg_014,515,2024-11-04 13:16:52.987,2024-11-04,FAIL,DUT does not transmit PDELAY_RESP_FOLLOWUP message on port P1 1/5 with expected parameters,ptp-oc,13:16:52.987 # TEST CASE FAILED :DUT does not transmit PDELAY_RESP_FOLLOWUP message on port P1 1/5 with expected parameters,1115.0,105.0,43,0.0,1,94589777,0,Interface / Port Mismatch,"does, not, transmit, message, port"
tc_conf_ptp-oc_mfg_014_20241104-131631.log,hirschmann_ieee_untag,1.2,Linux,ptp_oc_ieee_untag_hirschmann,tc_conf_ptp-oc_mfg_014,599,2024-11-04 13:16:55.327,2024-11-04,FAIL,DUT does not transmit PDELAY_RESP_FOLLOWUP      #,ptp-oc,13:16:55.327 # Result: FAILED  DUT does not transmit PDELAY_RESP_FOLLOWUP      #,1115.0,105.0,30,2.34,1,94589777,4,PTP Transmission / PDELAY_RESP Failure,"dut, #, does, not, transmit"
tc_conf_ptp-oc_mfg_014_20241104-142250.log,hirschmann_ieee_tag,1.2,Linux,ptp_oc_ieee_tag_hirschmann,tc_conf_ptp-oc_mfg_014,586,2024-11-04 14:23:15.995,2024-11-04,FAIL,DUT does not transmit PDELAY_RESP_FOLLOWUP message on port P1 1/5 with expected parameters,ptp-oc,14:23:15.995 # TEST CASE FAILED :DUT does not transmit PDELAY_RESP_FOLLOWUP message on port P1 1/5 with expected parameters,1115.0,32.0,14,0.0,1,71219157,0,Interface / Port Mismatch,"does, not, transmit, message, port"
tc_conf_ptp-oc_mfg_014_20241104-142250.log,hirschmann_ieee_tag,1.2,Linux,ptp_oc_ieee_tag_hirschmann,tc_conf_ptp-oc_mfg_014,701,2024-11-04 14:23:19.578,2024-11-04,FAIL,DUT does not transmit PDELAY_RESP_FOLLOWUP      #,ptp-oc,14:23:19.578 # Result: FAILED  DUT does not transmit PDELAY_RESP_FOLLOWUP      #,1115.0,32.0,37,3.583,1,71219157,4,PTP Transmission / PDELAY_RESP Failure,"dut, #, does, not, transmit"
tc_conf_ptp-oc_mfg_015_20241104-131703.log,hirschmann_ieee_untag,1.2,Linux,ptp_oc_ieee_untag_hirschmann,tc_conf_ptp-oc_mfg_015,471,2024-11-04 13:17:25.432,2024-11-04,FAIL,DUT does not transmit PDELAY_REQ message on port P1 1/5 with expected parameters,ptp-oc,13:17:25.432 # TEST CASE FAILED :DUT does not transmit PDELAY_REQ message on port P1 1/5 with expected parameters,1115.0,105.0,58,0.0,1,94589777,0,Interface / Port Mismatch,"does, not, transmit, message, port"
tc_conf_ptp-oc_mfg_015_20241104-131703.log,hirschmann_ieee_untag,1.2,Linux,ptp_oc_ieee_untag_hirschmann,tc_conf_ptp-oc_mfg_015,553,2024-11-04 13:17:27.770,2024-11-04,FAIL,DUT does not transmit PDELAY_REQ message on     #,ptp-oc,13:17:27.770 # Result: FAILED  DUT does not transmit PDELAY_REQ message on     #,1115.0,105.0,46,2.338,1,94589777,4,PTP Transmission / PDELAY_RESP Failure,"dut, #, does, not, transmit"
tc_conf_ptp-oc_mfg_015_20241104-142327.log,hirschmann_ieee_tag,1.2,Linux,ptp_oc_ieee_tag_hirschmann,tc_conf_ptp-oc_mfg_015,542,2024-11-04 14:23:53.010,2024-11-04,FAIL,DUT does not transmit PDELAY_REQ message on port P1 1/5 with expected parameters,ptp-oc,14:23:53.010 # TEST CASE FAILED :DUT does not transmit PDELAY_REQ message on port P1 1/5 with expected parameters,1115.0,32.0,51,0.0,1,71219157,0,Interface / Port Mismatch,"does, not, transmit, message, port"
tc_conf_ptp-oc_mfg_015_20241104-142327.log,hirschmann_ieee_tag,1.2,Linux,ptp_oc_ieee_tag_hirschmann,tc_conf_ptp-oc_mfg_015,655,2024-11-04 14:23:59.003,2024-11-04,FAIL,DUT does not transmit PDELAY_REQ message on     #,ptp-oc,14:23:59.003 # Result: FAILED  DUT does not transmit PDELAY_REQ message on     #,1115.0,32.0,57,5.993,1,71219157,4,PTP Transmission / PDELAY_RESP Failure,"dut, #, does, not, transmit"
tc_conf_ptp-oc_mfg_015_20241104-155104.log,hirschmann_ieee_untag,1.2,Linux,ptp_oc_ieee_untag_1step,tc_conf_ptp-oc_mfg_015,667,2024-11-04 15:51:26.946,2024-11-04,FAIL,DUT does not transmit PDELAY_REQ message on port P1 1/5 with expected parameters,ptp-oc,15:51:26.946 # TEST CASE FAILED :DUT does not transmit PDELAY_REQ message on port P1 1/5 with expected parameters,1115.0,105.0,27,9239.176,1,61098139,0,Interface / Port Mismatch,"does, not, transmit, message, port"
tc_conf_ptp-oc_mfg_015_20241104-155104.log,hirschmann_ieee_untag,1.2,Linux,ptp_oc_ieee_untag_1step,tc_conf_ptp-oc_mfg_015,752,2024-11-04 15:51:29.296,2024-11-04,FAIL,DUT does not transmit PDELAY_REQ message on     #,ptp-oc,15:51:29.296 # Result: FAILED  DUT does not transmit PDELAY_REQ message on     #,1115.0,105.0,31,2.35,1,61098139,4,PTP Transmission / PDELAY_RESP Failure,"dut, #, does, not, transmit"
tc_conf_ptp-oc_mhg_003_20241104-131920.log,hirschmann_ieee_untag,1.1,Linux,ptp_oc_ieee_untag_hirschmann,tc_conf_ptp-oc_mhg_003,447,2024-11-04 13:19:57.469,2024-11-04,FAIL,DUT accepts different Domain Number DN2 sent in previous messages and transmits DELAY_REQ message on port P1,ptp-oc,13:19:57.469 # TEST CASE FAILED :DUT accepts different Domain Number DN2 sent in previous messages and transmits DELAY_REQ message on port P1,1115.0,105.0,20,0.0,1,94589777,7,DUT Port / State Mismatch,"dut, not, does, port, message"
tc_conf_ptp-oc_mhg_003_20241104-131920.log,hirschmann_ieee_untag,1.1,Linux,ptp_oc_ieee_untag_hirschmann,tc_conf_ptp-oc_mhg_003,494,2024-11-04 13:19:59.810,2024-11-04,FAIL,DUT accepts different Domain Number DN2 sent in #,ptp-oc,13:19:59.810 # Result: FAILED  DUT accepts different Domain Number DN2 sent in #,1115.0,105.0,18,2.341,1,94589777,6,DUT Configuration Value Error,"dut, not, as, has, configured"
tc_conf_ptp-oc_mhg_003_20241104-155322.log,hirschmann_ieee_untag,1.1,Linux,ptp_oc_ieee_untag_1step,tc_conf_ptp-oc_mhg_003,1049,2024-11-04 15:54:04.936,2024-11-04,FAIL,DUT accepts different Domain Number DN2 sent in previous messages and transmits DELAY_REQ message on port P1,ptp-oc,15:54:04.936 # TEST CASE FAILED :DUT accepts different Domain Number DN2 sent in previous messages and transmits DELAY_REQ message on port P1,1115.0,105.0,12,9245.126,1,61098139,7,DUT Port / State Mismatch,"dut, not, does, port, message"
tc_conf_ptp-oc_mhg_003_20241104-155322.log,hirschmann_ieee_untag,1.1,Linux,ptp_oc_ieee_untag_1step,tc_conf_ptp-oc_mhg_003,1099,2024-11-04 15:54:07.272,2024-11-04,FAIL,DUT accepts different Domain Number DN2 sent in #,ptp-oc,15:54:07.272 # Result: FAILED  DUT accepts different Domain Number DN2 sent in #,1115.0,105.0,16,2.336,1,61098139,6,DUT Configuration Value Error,"dut, not, as, has, configured"
tc_conf_ptp-oc_mtg_009_20241104-160742.log,hirschmann_ieee_untag,1.3,Linux,ptp_oc_ieee_untag_1step,tc_conf_ptp-oc_mtg_009,754,2024-11-04 16:08:05.944,2024-11-04,FAIL,DUT does not transmit PdelayReq message for every Pdelay request interval,ptp-oc,16:08:05.944 # TEST CASE FAILED :DUT does not transmit PdelayReq message for every Pdelay request interval,1115.0,105.0,59,0.0,1,61098139,4,PTP Transmission / PDELAY_RESP Failure,"dut, #, does, not, transmit"
tc_conf_ptp-oc_mtg_009_20241104-160742.log,hirschmann_ieee_untag,1.3,Linux,ptp_oc_ieee_untag_1step,tc_conf_ptp-oc_mtg_009,804,2024-11-04 16:08:08.280,2024-11-04,FAIL,DUT does not transmit PdelayReq message for     #,ptp-oc,16:08:08.280 # Result: FAILED  DUT does not transmit PdelayReq message for     #,1115.0,105.0,47,2.336,1,61098139,4,PTP Transmission / PDELAY_RESP Failure,"dut, #, does, not, transmit"
tc_conf_ptp-oc_mtg_015_20241104-133728.log,hirschmann_ieee_untag,1.2,Linux,ptp_oc_ieee_untag_hirschmann,tc_conf_ptp-oc_mtg_015,463,2024-11-04 13:37:54.903,2024-11-04,FAIL,DUT does not transmit PDELAY_RESP message on port P1 1/5,ptp-oc,13:37:54.903 # TEST CASE FAILED :DUT does not transmit PDELAY_RESP message on port P1 1/5,1115.0,105.0,30,0.0,1,94589777,0,Interface / Port Mismatch,"does, not, transmit, message, port"
tc_conf_ptp-oc_mtg_015_20241104-133728.log,hirschmann_ieee_untag,1.2,Linux,ptp_oc_ieee_untag_hirschmann,tc_conf_ptp-oc_mtg_015,513,2024-11-04 13:37:57.246,2024-11-04,FAIL,DUT does not transmit PDELAY_RESP message on    #,ptp-oc,13:37:57.246 # Result: FAILED  DUT does not transmit PDELAY_RESP message on    #,1115.0,105.0,31,2.343,1,94589777,4,PTP Transmission / PDELAY_RESP Failure,"dut, #, does, not, transmit"
tc_conf_ptp-oc_mtg_015_20241104-144637.log,hirschmann_ieee_tag,1.2,Linux,ptp_oc_ieee_tag_hirschmann,tc_conf_ptp-oc_mtg_015,532,2024-11-04 14:47:07.411,2024-11-04,FAIL,DUT does not transmit PDELAY_RESP message on port P1 1/5,ptp-oc,14:47:07.411 # TEST CASE FAILED :DUT does not transmit PDELAY_RESP message on port P1 1/5,1115.0,32.0,50,0.0,1,71219157,0,Interface / Port Mismatch,"does, not, transmit, message, port"
tc_conf_ptp-oc_mtg_015_20241104-144637.log,hirschmann_ieee_tag,1.2,Linux,ptp_oc_ieee_tag_hirschmann,tc_conf_ptp-oc_mtg_015,613,2024-11-04 14:47:10.986,2024-11-04,FAIL,DUT does not transmit PDELAY_RESP message on    #,ptp-oc,14:47:10.986 # Result: FAILED  DUT does not transmit PDELAY_RESP message on    #,1115.0,32.0,19,3.575,1,71219157,4,PTP Transmission / PDELAY_RESP Failure,"dut, #, does, not, transmit"
tc_conf_ptp-oc_mtg_015_20241104-160943.log,hirschmann_ieee_untag,1.2,Linux,ptp_oc_ieee_untag_1step,tc_conf_ptp-oc_mtg_015,828,2024-11-04 16:10:09.907,2024-11-04,FAIL,DUT does not transmit PDELAY_RESP message on port P1 1/5,ptp-oc,16:10:09.907 # TEST CASE FAILED :DUT does not transmit PDELAY_RESP message on port P1 1/5,1115.0,105.0,40,9132.661,1,61098139,0,Interface / Port Mismatch,"does, not, transmit, message, port"
tc_conf_ptp-oc_mtg_015_20241104-160943.log,hirschmann_ieee_untag,1.2,Linux,ptp_oc_ieee_untag_1step,tc_conf_ptp-oc_mtg_015,881,2024-11-04 16:10:12.250,2024-11-04,FAIL,DUT does not transmit PDELAY_RESP message on    #,ptp-oc,16:10:12.250 # Result: FAILED  DUT does not transmit PDELAY_RESP message on    #,1115.0,105.0,57,2.343,1,61098139,4,PTP Transmission / PDELAY_RESP Failure,"dut, #, does, not, transmit"
tc_conf_ptp-oc_mtg_017_20241104-133841.log,hirschmann_ieee_untag,1.2,Linux,ptp_oc_ieee_untag_hirschmann,tc_conf_ptp-oc_mtg_017,537,2024-11-04 13:39:35.622,2024-11-04,FAIL,DUT does not transmit DELAY _REQ message with periodicity >=0 and <= twice min. Delay Request Interval,ptp-oc,13:39:35.622 # TEST CASE FAILED :DUT does not transmit DELAY _REQ message with periodicity >=0 and <= twice min. Delay Request Interval,1115.0,105.0,36,0.0,1,94589777,7,DUT Port / State Mismatch,"dut, not, does, port, message"
tc_conf_ptp-oc_mtg_017_20241104-133841.log,hirschmann_ieee_untag,1.2,Linux,ptp_oc_ieee_untag_hirschmann,tc_conf_ptp-oc_mtg_017,588,2024-11-04 13:39:37.962,2024-11-04,FAIL,DUT does not transmit DELAY _REQ message with   #,ptp-oc,13:39:37.962 # Result: FAILED  DUT does not transmit DELAY _REQ message with   #,1115.0,105.0,13,2.34,1,94589777,7,DUT Port / State Mismatch,"dut, not, does, port, message"
tc_conf_ptp-oc_mtg_017_20241104-144759.log,hirschmann_ieee_tag,1.2,Linux,ptp_oc_ieee_tag_hirschmann,tc_conf_ptp-oc_mtg_017,606,2024-11-04 14:49:07.515,2024-11-04,FAIL,DUT does not transmit DELAY _REQ message with periodicity >=0 and <= twice min. Delay Request Interval,ptp-oc,14:49:07.515 # TEST CASE FAILED :DUT does not transmit DELAY _REQ message with periodicity >=0 and <= twice min. Delay Request Interval,1115.0,32.0,33,0.0,1,71219157,7,DUT Port / State Mismatch,"dut, not, does, port, message"
tc_conf_ptp-oc_mtg_017_20241104-144759.log,hirschmann_ieee_tag,1.2,Linux,ptp_oc_ieee_tag_hirschmann,tc_conf_ptp-oc_mtg_017,688,2024-11-04 14:49:11.082,2024-11-04,FAIL,DUT does not transmit DELAY _REQ message with   #,ptp-oc,14:49:11.082 # Result: FAILED  DUT does not transmit DELAY _REQ message with   #,1115.0,32.0,55,3.567,1,71219157,7,DUT Port / State Mismatch,"dut, not, does, port, message"
tc_conf_ptp-oc_mtg_017_20241104-161023.log,hirschmann_ieee_untag,1.2,Linux,ptp_oc_ieee_untag_1step,tc_conf_ptp-oc_mtg_017,1516,2024-11-04 16:11:27.559,2024-11-04,FAIL,DUT does not transmit DELAY _REQ message with periodicity >=0 and <= twice min. Delay Request Interval,ptp-oc,16:11:27.559 # TEST CASE FAILED :DUT does not transmit DELAY _REQ message with periodicity >=0 and <= twice min. Delay Request Interval,1115.0,105.0,39,9109.597,1,61098139,7,DUT Port / State Mismatch,"dut, not, does, port, message"
tc_conf_ptp-oc_mtg_017_20241104-161023.log,hirschmann_ieee_untag,1.2,Linux,ptp_oc_ieee_untag_1step,tc_conf_ptp-oc_mtg_017,1570,2024-11-04 16:11:29.903,2024-11-04,FAIL,DUT does not transmit DELAY _REQ message with   #,ptp-oc,16:11:29.903 # Result: FAILED  DUT does not transmit DELAY _REQ message with   #,1115.0,105.0,35,2.344,1,61098139,7,DUT Port / State Mismatch,"dut, not, does, port, message"
tc_conf_ptp-oc_pcg_001_20241104-133948.log,hirschmann_ieee_untag,1.2,Linux,ptp_oc_ieee_untag_hirschmann,tc_conf_ptp-oc_pcg_001,567,2024-11-04 13:40:37.636,2024-11-04,FAIL,DUT allows to enable PTP on more than one port,ptp-oc,13:40:37.636 # TEST CASE FAILED :DUT allows to enable PTP on more than one port,1115.0,105.0,37,0.0,1,94589777,8,Announce / SIP Transmission Error,"dut, not, #, announce, does"
tc_conf_ptp-oc_pcg_001_20241104-133948.log,hirschmann_ieee_untag,1.2,Linux,ptp_oc_ieee_untag_hirschmann,tc_conf_ptp-oc_pcg_001,613,2024-11-04 13:40:39.971,2024-11-04,FAIL,DUT allows to enable PTP on more than one port  #,ptp-oc,13:40:39.971 # Result: FAILED  DUT allows to enable PTP on more than one port  #,1115.0,105.0,60,2.335,1,94589777,8,Announce / SIP Transmission Error,"dut, not, #, announce, does"
tc_conf_ptp-oc_pcg_001_20241104-144922.log,hirschmann_ieee_tag,1.2,Linux,ptp_oc_ieee_tag_hirschmann,tc_conf_ptp-oc_pcg_001,660,2024-11-04 14:50:07.203,2024-11-04,FAIL,DUT allows to enable PTP on more than one port,ptp-oc,14:50:07.203 # TEST CASE FAILED :DUT allows to enable PTP on more than one port,1115.0,32.0,58,0.0,1,71219157,8,Announce / SIP Transmission Error,"dut, not, #, announce, does"
tc_conf_ptp-oc_pcg_001_20241104-144922.log,hirschmann_ieee_tag,1.2,Linux,ptp_oc_ieee_tag_hirschmann,tc_conf_ptp-oc_pcg_001,737,2024-11-04 14:50:10.783,2024-11-04,FAIL,DUT allows to enable PTP on more than one port  #,ptp-oc,14:50:10.783 # Result: FAILED  DUT allows to enable PTP on more than one port  #,1115.0,32.0,22,3.58,1,71219157,8,Announce / SIP Transmission Error,"dut, not, #, announce, does"
tc_conf_ptp-oc_pcg_001_20241104-161140.log,hirschmann_ieee_untag,1.2,Linux,ptp_oc_ieee_untag_1step,tc_conf_ptp-oc_pcg_001,1470,2024-11-04 16:12:24.251,2024-11-04,FAIL,DUT allows to enable PTP on more than one port,ptp-oc,16:12:24.251 # TEST CASE FAILED :DUT allows to enable PTP on more than one port,1115.0,105.0,38,9104.28,1,61098139,8,Announce / SIP Transmission Error,"dut, not, #, announce, does"
tc_conf_ptp-oc_pcg_001_20241104-161140.log,hirschmann_ieee_untag,1.2,Linux,ptp_oc_ieee_untag_1step,tc_conf_ptp-oc_pcg_001,1519,2024-11-04 16:12:26.589,2024-11-04,FAIL,DUT allows to enable PTP on more than one port  #,ptp-oc,16:12:26.589 # Result: FAILED  DUT allows to enable PTP on more than one port  #,1115.0,105.0,19,2.338,1,61098139,8,Announce / SIP Transmission Error,"dut, not, #, announce, does"
tc_conf_ptp-oc_pcg_002_20241104-134047.log,hirschmann_ieee_untag,1.1,Linux,ptp_oc_ieee_untag_hirschmann,tc_conf_ptp-oc_pcg_002,424,2024-11-04 13:41:04.966,2024-11-04,FAIL,DUT has not configured Domain Number as 0,ptp-oc,13:41:04.966 # TEST CASE FAILED :DUT has not configured Domain Number as 0,1115.0,105.0,45,0.0,1,94589777,6,DUT Configuration Value Error,"dut, not, as, has, configured"
tc_conf_ptp-oc_pcg_002_20241104-134047.log,hirschmann_ieee_untag,1.1,Linux,ptp_oc_ieee_untag_hirschmann,tc_conf_ptp-oc_pcg_002,480,2024-11-04 13:41:07.609,2024-11-04,FAIL,DUT has not configured Domain Number as 0       #,ptp-oc,13:41:07.609 # Result: FAILED  DUT has not configured Domain Number as 0       #,1115.0,105.0,28,2.643,1,94589777,6,DUT Configuration Value Error,"dut, not, as, has, configured"
